id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget
b4dcd04f-03d5-5f52-bf0a-adbb5c088832	20230131	1	816211006	816210007	1179460004	10005654
b4e63855-2b21-5820-832d-9f1e191c96c7	20210131	1	816211006	816210007	308681004	10049551
b4f0d6f5-b811-50b7-81c7-6ce0a5ec7ef0	20210131	1	816211006	816210007	719717006	10074835
b50311cd-d403-5322-8ac8-2481b9de8a38	20210131	1	816211006	816210007	74333002	10041407
b5105172-9c57-5562-8907-80bb46e88da4	20210131	1	816211006	816210007	74107003	10000599
b51835af-315b-5f75-bb93-348693e5b8e9	20210131	1	816211006	816210007	74400008	10003011
b541ab79-3a7d-57fd-bcbf-3f21114d3a95	20210131	1	816211006	816210007	725119006	10018095
b55ce32a-1b90-54b2-9f0f-294c436e11b9	20210131	1	816211006	816210007	43339004	10021018
b55f9a5b-6f0f-5399-8e65-de622bbad394	20210131	1	816211006	816210007	73692007	10016740
b56c107d-c3b7-5503-b48d-0b950b580d82	20210131	1	816211006	816210007	1402001	10016275
b56f8833-00dd-57be-9f3c-855c3fb3bb47	20210131	1	816211006	816210007	77721001	10072946
b585f935-1851-551a-ae6d-277ef7a98010	20210131	1	816211006	816210007	28669007	10002511
b5bbdbde-c998-59d6-b2f9-d3d9bd84349c	20210131	1	816211006	816210007	2556008	10034536
b5e1f9d1-fb7a-526d-a9da-306a230a905e	20210131	1	816211006	816210007	111812000	10061663
b5e3ea24-e15f-5012-a3bb-45f7d093e65e	20210131	1	816211006	816210007	19835001	10001757
b5ea5ab7-7fe0-57cb-805a-4c2b2ce26ce6	20210131	1	816211006	816210007	189486241000119100	10084459
b60eeb72-3bab-584b-9795-182ae6e4946f	20210131	1	816211006	816210007	66931009	10020587
b629d753-d2b8-55a7-8d18-6952986663d5	20210131	1	816211006	816210007	18050000	10042960
b629dc15-66eb-5708-9b63-4364b4672940	20210131	1	816211006	816210007	699618001	10045023
b62baf59-de7f-564f-8eee-affed65aece9	20220131	1	816211006	816210007	64634000	10011035
b640ef2d-ba28-5d73-81b7-088fc272d9e8	20210131	1	816211006	816210007	299322007	10077135
b6599d77-8bc2-54c3-bfff-b9178507aeff	20210131	1	816211006	816210007	423480004	10070907
b6b44092-f16d-512a-89e7-88036a2dcf86	20210131	1	816211006	816210007	419145002	10029414
b6c12039-b505-5ff7-b8ba-684b1b8a0df8	20210131	1	816211006	816210007	47604008	10027630
b6c8ee1b-cc05-57e5-8fa1-2efe8c0aabbf	20210131	1	816211006	816210007	217697000	10013589
b6d1e909-5367-5d84-8825-3ac378ea9f90	20210131	1	816211006	816210007	95367009	10003051
b6df8ef9-2037-5d87-b7c5-a7479b305e68	20210131	1	816211006	816210007	268054009	10003417
b6ebdc6b-ed20-520b-af8a-09facd1c0da6	20210131	1	816211006	816210007	128070006	10056519
b6ed18fd-71d5-5c8a-bbc2-cb37426feee7	20210131	1	816211006	816210007	50920009	10028606
b6f355c0-1e41-584a-9f13-0fea84ac8003	20210131	1	816211006	816210007	91947003	10003581
b6f60f5e-4425-5285-82ce-607804e16720	20210131	1	816211006	816210007	271596009	10027370
b708dda5-68fa-5f95-96f1-56b725fc6255	20210131	1	816211006	816210007	442176004	10013909
b71b8cf6-092a-5916-9520-8f6fd44ffbcb	20210131	1	816211006	816210007	840595002	10050661
b740c06f-d5a0-5c23-a9a3-07f6a456eca5	20220131	1	816211006	816210007	95690009	10038897
b7677194-262d-5af1-bd4c-70f5dcbb50ce	20210131	1	816211006	816210007	6574001	10028851
b76a718f-27a6-52ce-b24f-2645fa403270	20210131	1	816211006	816210007	254671003	10021783
b7712346-1944-54dd-b938-348f8e056596	20210131	1	816211006	816210007	6020002	10043873
b77c94dd-c945-5cc2-8cde-b5f87ae97c49	20210131	1	816211006	816210007	363732003	10001130
b79823a5-fbdb-57a1-9953-9d521cac4620	20210131	1	816211006	816210007	198288003	10002866
b79efd19-d822-57bb-ac6a-5b887ffa6ca4	20210131	1	816211006	816210007	50172003	10017559
b7ab281a-8f7c-5a93-bbf3-8d68565a92fa	20210131	1	816211006	816210007	39621005	10017626
b7aedff8-f257-5f4e-9bec-0ad13bceaa07	20230131	1	816211006	816210007	1086601000119100	10013560
b7b780c7-d509-5995-b3dd-e668b0517d19	20210131	1	816211006	816210007	235675006	10018043
b7e5082d-e8c5-55fe-a675-560f1745ba2f	20210131	1	816211006	816210007	399122003	10042647
b8113315-dd6f-5406-a781-12690c59ff9b	20210131	1	816211006	816210007	271700006	10008748
b8234393-f494-5d95-9daa-5761910dc62f	20210131	1	816211006	816210007	94391008	10039854
b826ca89-1199-5129-b87e-f223f777df70	20210131	1	816211006	816210007	111283005	10063083
b82c1b2f-7d05-59a8-a12d-644f5a30edb9	20210131	1	816211006	816210007	127294003	10067967
b84a0a58-5e91-598d-b783-4b661ffb0b51	20210131	1	816211006	816210007	165517008	10029354
b84eeda3-2af3-5436-88e1-efc5ef7c7765	20210131	1	816211006	816210007	371345007	10077346
b859d22f-e684-5947-acaf-9c954cd35664	20210131	1	816211006	816210007	449618007	10054683
b874ae0d-2dbc-5e43-a611-f24a00dfad30	20220131	0	816211006	816210007	413990004	10012818
b887a282-924b-5bf6-a133-f6b941a44d6c	20210131	1	816211006	816210007	76407009	10051298
b88f0474-48ef-5bce-8f0a-869274a73a96	20210131	1	816211006	816210007	77248004	10049924
b897ea57-2f4c-52fc-8df0-969a13ac1212	20210131	1	816211006	816210007	399992009	10015277
b8a682b9-3f40-525d-a70c-82285bfd5010	20210131	1	816211006	816210007	11193009	10043135
b91def33-538a-5240-939e-91454125abf4	20210131	1	816211006	816210007	70070008	10044074
b91ef418-82c4-59bd-b435-978205e50515	20210131	1	816211006	816210007	370541008	10064354
b9277b8c-9447-534a-b5cf-babc0fd1bb59	20210131	1	816211006	816210007	427419006	10066636
b93047ed-df3a-53f9-a4ab-c1a3cb894e04	20210131	1	816211006	816210007	156370009	10037160
b934e2c3-b714-5880-bd9f-2c73dbb79222	20210131	1	816211006	816210007	267434003	10027763
b93a5177-ec40-55ea-9026-9375ff2ef7da	20210131	1	816211006	816210007	247471006	10025424
b93aceb0-26dd-56a9-a934-f60f6050cd8d	20210131	1	816211006	816210007	23502006	10025169
b94e3c9f-7f76-52ed-a75d-b23becdd3871	20210131	1	816211006	816210007	37389005	10004663
b962f210-2d2b-5e0c-a3c2-1b74376da6de	20210131	1	816211006	816210007	40835002	10009840
b9689410-3554-52dd-a7e8-f8559d3b003a	20210131	1	816211006	816210007	711456004	10071421
b974c3a4-5e9d-56f5-b54c-8c675ae3bbad	20210131	1	816211006	816210007	240299002	10054724
b99a59a4-4018-5de8-8831-1c6547e0ee09	20220131	1	816211006	816210007	11598009	10076485
b9a0efa8-b869-5f92-a488-ce9fc442ef0c	20210131	1	816211006	816210007	95382004	10022044
b9ba1e46-7379-5278-92d2-2721f82221a3	20210131	1	816211006	816210007	234172002	10050011
b9e18793-b566-5d84-ba29-275b5f9b043d	20230131	0	816211006	816210007	7674000	10059854
b9ecd17f-bd20-56ca-84d1-315fadab0530	20210131	1	816211006	816210007	19429009	10009155
b9f3b481-a52f-520b-90c4-19df0419e23a	20210131	1	816211006	816210007	129635004	10033266
b9f79e36-cd1c-5255-84a6-7e9093d7422c	20210131	1	816211006	816210007	22298006	10028596
ba07bcf0-91e0-5473-b912-aa26df8bbe8c	20210131	1	816211006	816210007	33496007	10006305
ba1b6d09-9db3-5460-878c-ecc727d6b811	20210131	1	816211006	816210007	48867003	10006093
ba1dbccf-f738-53cc-992b-7f0e02cef0a2	20210131	1	816211006	816210007	24112000	10051062
ba25b000-222d-5112-b240-0618332b9876	20210131	1	816211006	816210007	79631006	10000331
ba2d529d-f1f9-5dc2-876c-bb2627038cb5	20210131	1	816211006	816210007	45326000	10040617
ba9e80af-3c9f-5305-b7f6-c7f66923e545	20210131	1	816211006	816210007	190818004	10054695
baa944fd-1c38-58f7-a5e8-ca80eecbb7e9	20210131	1	816211006	816210007	72863001	10041235
bac2c07d-2a42-5699-bd5c-014bb20ad95b	20210131	1	816211006	816210007	77176002	10048880
bac7090b-5092-50eb-aded-3df939a30bde	20210131	1	816211006	816210007	60380001	10028713
bacb03ec-0e5c-534b-88e3-6bdfa472294d	20210131	1	816211006	816210007	72274001	10037779
bacfe3d8-2e1c-567b-94e7-8ffb21abd064	20220131	1	816211006	816210007	79955004	10008851
bad558e3-a3f6-5b86-9f1f-284297004614	20210131	1	816211006	816210007	161472001	10071368
bade420f-9530-544e-bd3d-3a79444b692a	20210131	1	816211006	816210007	275735001	10029757
bae86ec8-8f51-5144-b955-17b88fbe64d3	20210131	1	816211006	816210007	66944004	10049046
baf7a1cc-aa3b-55a5-b094-5f309e41a494	20210131	1	816211006	816210007	65546002	10038349
bb0ce2c1-024f-54f5-98fe-2ee4ae69ca1f	20210131	1	816211006	816210007	65120008	10018109
bb0f191f-af9a-58e3-85ba-228416a705e9	20210131	1	816211006	816210007	98921000119102	10045158
bb13f0d8-6db1-5e82-916e-6e37e973eb81	20210131	1	816211006	816210007	359653006	10041799
bb2fbe52-3a7c-5337-b25d-96fd62d14bbf	20210131	1	816211006	816210007	30904006	10049071
bb34bddc-c3b9-59d3-8088-0decea59305d	20210131	1	816211006	816210007	270031000	10041804
bb4c0abf-e010-54b6-b311-53c0ef6bfa33	20220131	1	816211006	816210007	871680005	10051773
bb66fdf5-6a8a-5fd3-b27d-58205148b3ad	20210131	1	816211006	816210007	128053003	10051055
bb6906df-a38e-583a-98df-1d239c559b9d	20220131	1	816211006	816210007	838275008	10063648
bb6ceed9-ff2a-5b17-8a50-b9ca8603db76	20210131	1	816211006	816210007	271825005	10038687
bb6fc5be-274e-57e2-8869-eb3daf876b88	20210131	1	816211006	816210007	246622003	10016011
bb7188cf-c9ef-5a59-b124-5d400c1ed487	20210131	1	816211006	816210007	76069003	10005956
bb7a911b-3cfc-54d1-96a7-e380af20b2f4	20210131	1	816211006	816210007	444827008	10040842
bb7dd22b-4d56-57f5-97ab-b331065eb6b2	20210131	1	816211006	816210007	50417007	10024968
bb89b671-dcdc-54c5-894a-77f60b6743bf	20230131	0	816211006	816210007	238115004	10041270
bb9e079a-c5c9-511b-b666-1a0b541c8037	20210131	1	816211006	816210007	371405004	10015916
bb9e40da-e533-555a-8886-34f354674c5a	20210131	1	816211006	816210007	45913009	10023874
bbaa8066-a04f-518d-a123-0211cf72bf20	20210131	1	816211006	816210007	445928005	10058554
bbc0de02-765f-530e-9a38-64f499c6079a	20210131	1	816211006	816210007	52559000	10061296
bbcec642-2db4-53ce-9fa1-62357bd98aa4	20210131	1	816211006	816210007	166627004	10040133
bbd209c8-5e86-5455-8e03-1783f1752a82	20210131	1	816211006	816210007	298373009	10024793
bbd24fdc-e11c-5430-9465-077839e6c23d	20210131	1	816211006	816210007	65363002	10033078
bbfb44f0-a111-5068-bcb6-0a82b8a98e06	20220131	1	816211006	816210007	40719004	10063657
bc0d5930-d6b6-552b-a174-efe42a3d0a43	20210131	1	816211006	816210007	722869007	10006990
bc1166c6-fabd-57aa-b34e-f1ccaafe4dd4	20210131	1	816211006	816210007	67233009	10027590
bc1864f1-69e3-537b-a92d-153ac81cd5a3	20220131	1	816211006	816210007	879967006	10062180
bc2a01d9-1f3e-55e9-837d-0082a9baeb5c	20210131	1	816211006	816210007	191736004	10029898
bc3ff641-370f-53f9-8ca8-9f731a56b26f	20210131	1	816211006	816210007	310502008	10021577
bc47b9a7-c8c6-50dc-bfdd-50cfa538a6b7	20210131	1	816211006	816210007	73391008	10013957
bc515812-2a29-53dc-a06e-a1c36909bb31	20230131	0	816211006	816210007	827160004	10015241
bc6985fd-003a-53c5-8ab7-6b3296d7e17d	20210131	1	816211006	816210007	705083008	10015946
bc8374e5-6845-5701-b573-0c990f3db7a4	20210131	1	816211006	816210007	126724001	10027406
bc9276bc-7df9-5be7-99d4-3eb36952328e	20210131	1	816211006	816210007	415115007	10051608
bca4df97-d94a-5f71-8f2d-080e94cb9e15	20210131	1	816211006	816210007	247398009	10054095
bca62bb8-195e-59ae-bbbf-0f9eef434a86	20210131	1	816211006	816210007	274144001	10031149
bcaae551-a658-541c-8cd2-81cc0aa989ea	20210131	1	816211006	816210007	267062003	10075537
bcac0489-f4f1-5b31-bd53-9b4510fdbe67	20210131	1	816211006	816210007	427776007	10062589
bcd0b8cc-bc3f-5878-80dd-b628678ab134	20210131	1	816211006	816210007	415623008	10042220
bcf31110-7821-577b-9a68-f840250d7756	20210131	1	816211006	816210007	108701000119102	10058222
bd0e3dda-52d0-5ad1-b686-a03b2b7dd5b7	20210131	1	816211006	816210007	301784005	10021321
bd131b1e-6c3d-5122-94a3-5c4a2c07d329	20210131	1	816211006	816210007	363507003	10034857
bd607da0-907e-5970-a7ab-3a1a5a995d62	20210131	1	816211006	816210007	17890003	10019680
bd6a2841-b1a2-5fb4-9de7-33fda619418a	20210131	1	816211006	816210007	249488009	10017572
bd7013c9-fade-51ee-bba5-81d3f069691b	20220131	0	816211006	816210007	392022002	10067400
bd836659-a491-5820-bc8c-60857d4fb281	20210131	1	816211006	816210007	768288001	10076788
bd89e7ee-c4de-5eb6-8e4f-c85ce683e18b	20210131	1	816211006	816210007	24551003	10003193
bd953dcf-d023-58d6-909b-b61633facc1c	20210131	1	816211006	816210007	23719005	10061730
bd9c57e2-cd98-5ece-a16d-d28a83b47c13	20210131	1	816211006	816210007	233850007	10014678
bda226de-d516-561b-a22b-6e4f7c2818bf	20210131	1	816211006	816210007	91081006	10047141
bda2c615-40de-5159-ba55-cc07d57fb66c	20220131	1	816211006	816210007	398878007	10024453
bda66095-820c-5f33-9d14-8d23ac54a399	20210131	1	816211006	816210007	23414001	10061811
bdabd353-7ee5-59a9-b18a-4c81ae3662e0	20210131	1	816211006	816210007	63697000	10066123
bdf749ac-6eb3-55e4-b9d5-58baf0afb68b	20210131	1	816211006	816210007	419153005	10018495
bdfe13a8-9393-5c48-b67b-0e3232de3d2e	20210131	1	816211006	816210007	328383001	10008953
be01e543-7dc1-5c58-b188-a07f8c877875	20210131	1	816211006	816210007	95559000	10072027
be020823-8bea-516e-a66f-53b9c5d35491	20210131	1	816211006	816210007	111475002	10029333
be183841-9379-5e65-8818-d74189f0c871	20220131	1	816211006	816210007	85102008	10008025
be1a757c-1f9b-5541-a118-202e3cf33a29	20210131	1	816211006	816210007	262805007	10017642
be2d26d2-2b8f-529b-b3c8-f52a79dc0e6c	20210131	1	816211006	816210007	125605004	10017077
be3d5339-d29d-502c-9b5d-3c4bfd4d183c	20210131	1	816211006	816210007	264569006	10062158
be47bd6d-9fce-5949-9a8f-e3d938006536	20210131	1	816211006	816210007	248062006	10052303
be5449fa-7c9b-5417-ae44-d140d5563ea6	20210131	1	816211006	816210007	385486001	10058018
be764716-8d6c-56a3-b8e1-593c4afc02ac	20210131	1	816211006	816210007	6738008	10016398
be7a047a-03dc-532e-ac83-d6e88cb09998	20210131	1	816211006	816210007	418290006	10023084
be887d1a-8749-5c58-9500-08c7c5b80955	20210131	1	816211006	816210007	410011004	10067564
be8a3d3e-1107-5861-a911-516c35cc7597	20210131	1	816211006	816210007	102477003	10045524
be91b077-5970-52e6-a47c-4da594078f6d	20210131	1	816211006	816210007	53741008	10003211
beabc7c3-9c82-5e90-b380-c70825975486	20210131	1	816211006	816210007	67682002	10011073
beb252f8-ac5a-5b9f-890a-0cc1f2285601	20220131	1	816211006	816210007	195565004	10057201
befb6631-28a7-5cc1-a187-3eb735a6746f	20210131	1	816211006	816210007	233404000	10061657
bf073bc7-8b8a-5eb4-a993-d91f3a8032d0	20210131	1	816211006	816210007	82581004	10078249
bf0817f7-b19f-5e7e-8afb-e8b4aca7c750	20210131	1	816211006	816210007	75753009	10009667
bf0c9e83-5c3d-5089-b383-f20331e64471	20210131	1	816211006	816210007	41256004	10036628
bf11bd95-e32d-553a-80fd-a33bb0e6972a	20220131	1	816211006	816210007	88213004	10001656
bf24c08b-37e8-50a7-8ecb-f9497d0ba218	20210131	1	816211006	816210007	299042006	10019132
bf4776b2-affa-5d64-ace9-a96e2979def1	20210131	1	816211006	816210007	31113003	10013554
bf53c864-bcc0-5b4f-adad-4e564aaec58c	20210131	1	816211006	816210007	48130008	10058359
bf5f338d-bca1-5585-8266-6f79d95b9c31	20210131	1	816211006	816210007	448812000	10058867
bf693af2-0ba5-5010-b034-47b6f96ad59d	20210131	1	816211006	816210007	182970005	10033487
bf75f0d6-3754-5c97-bcb8-b03d737f0754	20210131	1	816211006	816210007	237130006	10022559
bf93e40c-7d7f-5d30-af03-f42e7fd539e2	20220131	1	816211006	816210007	15842009	10038548
bf9bea63-7db5-5434-994c-8dc073614aba	20210131	1	816211006	816210007	139394000	10029446
bfc9ef6c-8b14-5486-a891-47a86b5cf9e1	20210131	1	816211006	816210007	191765005	10079255
bfca5e20-5f87-5185-b236-57e872e31f80	20210131	1	816211006	816210007	80146002	10003010
bfd3f888-67b3-52bd-8c2d-7e2ceaf56a4f	20220131	1	816211006	816210007	403731002	10063562
bfd43e86-6cc3-57b4-8f08-25329e3fee43	20210131	1	816211006	816210007	202708005	10036852
c008b620-59cb-5311-85d0-d9ee9aa32d2a	20210131	1	816211006	816210007	247322000	10040020
c01c1ec5-6e62-5f04-a0e2-b4325cd49a23	20210131	1	816211006	816210007	46263000	10007737
c0222555-4587-5fbb-bf10-725a19c640c3	20210131	1	816211006	816210007	410201001	10050300
c029261f-0256-574c-97cf-4a826cafd1c9	20210131	1	816211006	816210007	40055000	10009137
c036513f-ad43-51a9-bb2e-131c609a9f9c	20210131	1	816211006	816210007	414916001	10029883
c0540048-f54e-57d7-a47e-aa71810bface	20220131	0	816211006	816210007	390894001	10054981
c05ea64f-1aef-5a01-a136-87daf692f710	20210131	1	816211006	816210007	302116007	10053686
c063d905-9780-522f-bcd7-e7787ecb14d3	20220131	1	816211006	816210007	197433003	10049704
c067e6f9-68bb-597a-a73d-2283666dc937	20210131	1	816211006	816210007	71620000	10016454
c07528ed-1d1e-5466-9a6e-22eff7074ce7	20210131	1	816211006	816210007	724233009	10039997
c07e3022-9da0-5911-af1c-f3ce31812fe9	20220131	1	816211006	816210007	88748005	10052925
c07e8e25-ec80-5b3c-a2dd-2c912a3f280a	20230131	0	816211006	816210007	199049003	10056172
c09cb3e1-ad8d-5efd-a52e-5094e355362e	20210131	1	816211006	816210007	235911006	10024715
c0a33a27-8891-5ee7-b4ef-3c9f0d3f5cab	20210131	1	816211006	816210007	28651003	10031127
c0ab5355-b82b-526c-98f3-e41820a7fef0	20210131	1	816211006	816210007	186182003	10043158
c0b67103-fa66-56a7-829b-3ae1535bbf24	20210131	1	816211006	816210007	40799003	10042270
c0b83ba6-281b-56d0-9886-6f9bde07919b	20210131	1	816211006	816210007	87132004	10030882
c0c21793-6f74-5849-be72-10ae5a127375	20210131	1	816211006	816210007	397758007	10003861
c0c4717c-1879-59ef-b7b4-96b9bdff7836	20210131	1	816211006	816210007	47943005	10058316
c0d7686a-e712-54e7-8e00-57465b75b28e	20210131	1	816211006	816210007	47709007	10020588
c0ed7d6d-13a2-5d48-adb3-2b30c65963bf	20210131	1	816211006	816210007	48340000	10021639
c0fde1e1-9e77-575a-bd26-33ce71a3f3cc	20210131	1	816211006	816210007	36989005	10028257
c11bff2b-d3da-514e-8c39-70b28d768ed1	20210131	1	816211006	816210007	12326000	10038661
c12eb0ca-436e-563c-94dc-f9cd323c8851	20210131	1	816211006	816210007	724697004	10068678
c1301024-b8b9-585f-b083-180e2e5749a2	20210131	1	816211006	816210007	418008001	10041741
c1310350-3d6a-5e16-8bbc-3a3b17e3c693	20210131	1	816211006	816210007	197432008	10056529
c1332665-7fd1-5359-b614-571c3ae12dfc	20210131	1	816211006	816210007	61170000	10042128
c13caca6-e621-50c4-ac5a-93ee1ed7953a	20210131	1	816211006	816210007	440321000124101	10063889
c14173d3-4838-57ef-97f3-7616a9b8eaad	20220131	1	816211006	816210007	36948007	10016228
c165d0e4-38c7-562d-b0ef-73dee2f9eb8c	20210131	1	816211006	816210007	428412000	10076447
c1739464-b909-5f86-9f88-29f158ecbf08	20210131	1	816211006	816210007	445961003	10018861
c182bdde-1099-50a3-9df3-52ef25c8fb5a	20210131	1	816211006	816210007	250978003	10050559
c1834263-5ea3-5b6b-bafe-7c7e2aad8acc	20210131	1	816211006	816210007	36969009	10052086
c1def28c-6bb5-5890-88e8-cdb292321558	20210131	1	816211006	816210007	384649001	10056441
c1e8336f-04b4-54ba-ac86-eba4fc2e2fe9	20210131	1	816211006	816210007	367363000	10039163
c1eaf983-13ea-5336-bf91-513d870c0b49	20210131	1	816211006	816210007	225106003	10066943
c1ec4b87-2d09-559d-8c1c-feb06d46f0da	20210131	1	816211006	816210007	73452002	10000301
c1fbd0da-2905-52a9-a10a-14cddb59f554	20210131	1	816211006	816210007	432807008	10068355
c21baa4a-973f-51c7-bec1-27ef3ff0d065	20210131	1	816211006	816210007	9067002	10081719
c235b113-28b2-5696-8c73-136251bbe177	20210131	1	816211006	816210007	119292006	10017944
c23ebdf2-01d3-5a67-9b46-76a2e3a68a6a	20210131	1	816211006	816210007	34663006	10052346
c24d4f18-b95d-523a-9970-584fcee231c4	20220131	1	816211006	816210007	419412007	10039251
c24f8701-88b1-5f3a-a639-b3dd53ae8dfb	20210131	1	816211006	816210007	11218009	10021860
c25ae261-d8f6-53d3-9075-13829997a5ff	20210131	1	816211006	816210007	26889001	10028653
c2764c48-386a-52bc-8f3a-2a757945a5b9	20210131	1	816211006	816210007	878820003	10039097
c29c4fe6-dbba-5db0-b8e6-3b8364486f39	20210131	1	816211006	816210007	128462008	10039801
c29d4611-bc8f-539a-8696-241e8adc4836	20210131	1	816211006	816210007	32861005	10015226
c2a2fe33-064a-5f6f-bce4-308490c42fe4	20210131	1	816211006	816210007	225450009	10049666
c2ba937a-a404-55b6-9692-b690967ecbe4	20210131	1	816211006	816210007	404220000	10005051
c2d16775-b0e9-59b1-af3d-c6fdaa6f182b	20210131	1	816211006	816210007	43075005	10009878
c2d18fa4-6376-53ad-81c9-854fd7bc88cc	20230131	0	816211006	816210007	166686006	10061014
c2d6fd26-a825-5be3-9a3d-fc5c814c0f7a	20210131	1	816211006	816210007	733657002	10009993
c2e2d4c8-b4e2-5c5d-b913-050d6d1e7148	20220131	1	816211006	816210007	112677002	10058354
c2ee8f6e-7fbe-5e0f-b91e-69c9503a5b88	20210131	1	816211006	816210007	195967001	10003553
c2f0c32c-1b23-5e1b-b281-16df4c32970c	20210131	1	816211006	816210007	426347000	10043568
c2f6b02e-f6a4-5e9f-8d3e-1f24f33581c6	20210131	1	816211006	816210007	300331000	10061998
c3180b9d-8270-580d-9e44-6104b8b022c7	20210131	1	816211006	816210007	51178009	10042440
c31bdc69-1880-5664-b94f-c0f5104c9bd4	20210131	1	816211006	816210007	56306000	10052608
c31d7887-5b92-58f4-bd82-236dac400b5b	20210131	1	816211006	816210007	61462000	10025487
c32a0532-d6e6-52ac-a8df-df01cfeb89a2	20210131	1	816211006	816210007	37031009	10027990
c335a437-601b-5226-915a-38eb88a33094	20220131	0	816211006	816210007	410795001	10023267
c346723e-c4a3-568e-a50e-41406067aed4	20210131	1	816211006	816210007	427044009	10019772
c36a70ed-fd65-59c8-906b-825522787549	20210131	1	816211006	816210007	386813002	10078736
c36bec4e-ed39-5710-b1f9-a9f8618eff90	20210131	1	816211006	816210007	95372000	10003040
c370203f-3142-5079-b5cb-6d6e262cc828	20210131	1	816211006	816210007	697897003	10065152
c3810a09-a1ae-5668-8a44-ce12a8eda5dc	20210131	1	816211006	816210007	237495005	10043751
c383e3d4-0448-5115-9c2e-5f8bb93ab7e2	20210131	1	816211006	816210007	47382004	10012504
c38b765e-b43a-5549-b858-6753901e065b	20210131	1	816211006	816210007	230145002	10012791
c392fa7a-6f46-560f-b656-badfed78b5f8	20210131	1	816211006	816210007	429513001	10000439
c39c09ee-9ae6-5d1e-aebf-56feb3736022	20210131	1	816211006	816210007	307280005	10007598
c39cb031-1c67-57c3-9287-fde9572f7b52	20210131	1	816211006	816210007	118618005	10028483
c3b0aa37-c022-5e6f-b71d-8760373a83ca	20210131	1	816211006	816210007	18876004	10033428
c3ceb62c-1ade-5fc5-858d-a460feb98504	20210131	1	816211006	816210007	72934000	10046898
c3db9039-1a76-5e85-981e-5c12b18ddfbb	20220131	0	816211006	816210007	419188005	10024384
c4012ac8-7494-5829-a45f-29c8a9e6ba51	20220131	1	816211006	816210007	416189003	10015688
c40187df-4e64-54a9-b0f4-87e2882586ee	20210131	1	816211006	816210007	313001006	10063381
c42c6e5b-1e5d-50be-a8ef-5b3c538ba282	20210131	1	816211006	816210007	62676009	10016171
c43cd2d7-9ff7-5f9a-99c9-93301348ef74	20210131	1	816211006	816210007	166848004	10040424
c461048e-491a-5839-8151-6bfedf0571dd	20210131	1	816211006	816210007	81516001	10034072
c470f21c-6877-559a-bf38-653567a4c1b3	20230131	1	816211006	816210007	1202021001	10006782
c4908c44-9eb5-5225-979d-f7b895c1d55b	20210131	1	816211006	816210007	398057008	10043269
c4997eb7-76c3-52db-b4a7-c83fc6cf8c87	20210131	1	816211006	816210007	289163007	10060961
c4ad48a8-083d-58d7-89c2-49ba56943861	20210131	1	816211006	816210007	49455004	10012685
c4cedbea-3c82-5c24-8b96-8d9f2caa5cb3	20210131	1	816211006	816210007	427399008	10013705
c4d63f7f-93eb-5f21-8951-3b2fcc75c090	20210131	1	816211006	816210007	292095005	10010836
c4ddee6e-4720-529a-a013-cd73196fa90a	20210131	1	816211006	816210007	14209008	10033998
c4df2910-a898-5c15-bd2f-c06897da7182	20210131	1	816211006	816210007	363508008	10048841
c4faef09-cba0-5e05-9df2-d24f69b94448	20210131	1	816211006	816210007	186431008	10054236
c514b128-9b91-5ec5-9207-1c82389ea893	20210131	1	816211006	816210007	39848009	10047930
c52f971b-6587-502a-b45b-1c55b4e60f22	20210131	1	816211006	816210007	173171007	10024741
c5473187-5eeb-5cad-8760-8ed17ac8a776	20210131	1	816211006	816210007	87248009	10019692
c55ab7cc-cd00-572c-9436-e6aa3096bad6	20210131	1	816211006	816210007	271782001	10013649
c57873d1-57c3-535f-9370-a0af80bdaa5c	20210131	1	816211006	816210007	128869009	10039512
c580321c-f444-523d-8b6d-b783aff5e5f9	20210131	1	816211006	816210007	87317003	10038669
c5819fdf-3586-57be-b5e9-f1e5746bedb2	20210131	1	816211006	816210007	3723001	10003246
c5873db5-412c-568b-94af-8e2c2db79eea	20210131	1	816211006	816210007	11538006	10037714
c59ad68e-7701-56a9-bea3-f2b67fee1a5e	20210131	1	816211006	816210007	312588002	10051996
c59ce7a7-bdd9-503b-b63f-c4e20e767151	20210131	1	816211006	816210007	736500007	10036128
c5aedae9-ae8d-5018-b1fa-a9637ba43e7b	20210131	1	816211006	816210007	844575001	10079445
c5c8b4ff-d567-5b0b-9a5d-227e936c0bca	20210131	1	816211006	816210007	386661006	10016558
c5c8fe11-3b09-5a7a-b817-052ba5afa64a	20210131	1	816211006	816210007	363162000	10023216
c5ca37f6-6825-5754-907c-dc93e13ebcc8	20210131	1	816211006	816210007	366979004	10012374
c5cd7020-99b4-57a4-b9ff-21cb97a27590	20210131	1	816211006	816210007	41291007	10002424
c5d98903-c69a-5821-9ec9-c493e958de5e	20210131	1	816211006	816210007	76844004	10048038
c5f3c45e-23e1-5e8a-8ece-849e608e22b8	20210131	1	816211006	816210007	53332000	10012165
c5f77dc0-325d-5b35-b040-5b14b81bc202	20210131	1	816211006	816210007	95281009	10049418
c5fdc2d8-e1b6-55bc-aafa-44704e526e8f	20220131	1	816211006	816210007	270492004	10016699
c61f344b-8f0e-5ae9-9d5b-c74fbd63c066	20210131	1	816211006	816210007	254666005	10023368
